p2,./Annotations\0019.xml,small-polygonal
p2,./Annotations\0019.xml,dividing
p2,./Annotations\0021.xml,large-polygonal
p2,./Annotations\0021.xml,medium-spread
p2,./Annotations\0021.xml,dividing
p2,./Annotations\0021.xml,medium-spread
p2,./Annotations\0021.xml,medium-polygonal
p2,./Annotations\0024.xml,medium-polygonal
p2,./Annotations\0024.xml,dividing
p2,./Annotations\0024.xml,medium-spread
p2,./Annotations\0024.xml,medium-spread
p2,./Annotations\0024.xml,large-spread
p2,./Annotations\0025.xml,dividing
p2,./Annotations\0025.xml,medium-polygonal
p2,./Annotations\0025.xml,medium-polygonal
p2,./Annotations\0025.xml,small-polygonal
p2,./Annotations\0025.xml,medium-spread
p2,./Annotations\0025.xml,medium-polygonal
p2,./Annotations\0025.xml,dividing
p2,./Annotations\0032.xml,medium-polygonal
p2,./Annotations\0032.xml,dividing
p2,./Annotations\0032.xml,dividing
p2,./Annotations\0032.xml,medium-spread
p2,./Annotations\0032.xml,medium-polygonal
p2,./Annotations\0032.xml,medium-polygonal
p2,./Annotations\0032.xml,medium-spread
p2,./Annotations\0032.xml,dividing
p2,./Annotations\0032.xml,medium-spread
p2,./Annotations\0033.xml,small-spread
p2,./Annotations\0033.xml,small-polygonal
p2,./Annotations\0033.xml,small-polygonal
p2,./Annotations\0033.xml,dividing
p2,./Annotations\0033.xml,dividing
p2,./Annotations\0033.xml,dividing
p2,./Annotations\0033.xml,dividing
p2,./Annotations\0033.xml,dividing
p2,./Annotations\0033.xml,medium-spread
p2,./Annotations\0033.xml,small-polygonal
p2,./Annotations\0035.xml,large-spread
p2,./Annotations\0035.xml,small-polygonal
p2,./Annotations\0035.xml,small-polygonal
p2,./Annotations\0035.xml,small-polygonal
p2,./Annotations\0038.xml,small-round
p2,./Annotations\0038.xml,small-polygonal
p2,./Annotations\0038.xml,small-polygonal
p2,./Annotations\0038.xml,small-round
p2,./Annotations\0038.xml,large-spread
p2,./Annotations\0038.xml,medium-polygonal
p2,./Annotations\0043.xml,spindle
p2,./Annotations\0043.xml,small-spread
p2,./Annotations\0043.xml,small-polygonal
p2,./Annotations\0043.xml,dividing
p2,./Annotations\0043.xml,small-polygonal
p2,./Annotations\0043.xml,small-polygonal
p2,./Annotations\0043.xml,small-spread
p2,./Annotations\0043.xml,medium-polygonal
p2,./Annotations\0046.xml,small-polygonal
p2,./Annotations\0046.xml,spindle
p2,./Annotations\0046.xml,small-round
p2,./Annotations\0046.xml,spindle
p2,./Annotations\0046.xml,small-polygonal
p2,./Annotations\0049.xml,spindle
p2,./Annotations\0049.xml,small-polygonal
p2,./Annotations\0049.xml,medium-polygonal
p2,./Annotations\0049.xml,small-polygonal
p2,./Annotations\0049.xml,spindle
p2,./Annotations\0049.xml,spindle
p2,./Annotations\0049.xml,small-polygonal
p2,./Annotations\0049.xml,spindle
p2,./Annotations\0053.xml,medium-polygonal
p2,./Annotations\0053.xml,medium-spread
p2,./Annotations\0053.xml,spindle
p2,./Annotations\0053.xml,small-polygonal
p2,./Annotations\0053.xml,spindle
p2,./Annotations\0053.xml,spindle
p2,./Annotations\0055.xml,medium-polygonal
p2,./Annotations\0055.xml,medium-polygonal
p2,./Annotations\0057.xml,small-polygonal
p2,./Annotations\0058.xml,medium-polygonal
p2,./Annotations\0058.xml,small-spread
p2,./Annotations\0058.xml,small-spread
p2,./Annotations\0058.xml,small-round
p2,./Annotations\0058.xml,small-polygonal
p2,./Annotations\0058.xml,dividing
p2,./Annotations\0058.xml,medium-polygonal
p2,./Annotations\0059.xml,medium-polygonal
p2,./Annotations\0059.xml,spindle
p2,./Annotations\0059.xml,small-polygonal
p2,./Annotations\0059.xml,small-spread
p2,./Annotations\0059.xml,spindle
p2,./Annotations\0059.xml,small-round
p2,./Annotations\0059.xml,small-round
p2,./Annotations\0059.xml,medium-polygonal
p2,./Annotations\0059.xml,small-polygonal
p2,./Annotations\0062.xml,dividing
p2,./Annotations\0062.xml,medium-spread
p2,./Annotations\0062.xml,small-round
p2,./Annotations\0062.xml,small-round
p2,./Annotations\0062.xml,small-round
p2,./Annotations\0064.xml,dividing
p2,./Annotations\0064.xml,dividing
p2,./Annotations\0064.xml,large-polygonal
p2,./Annotations\0065.xml,spindle
p2,./Annotations\0065.xml,spindle
p2,./Annotations\0065.xml,medium-polygonal
p2,./Annotations\0065.xml,medium-polygonal
p2,./Annotations\0065.xml,medium-polygonal
p2,./Annotations\0065.xml,small-polygonal
p2,./Annotations\0065.xml,small-round
p2,./Annotations\0065.xml,large-polygonal
p2,./Annotations\0065.xml,small-round
p2,./Annotations\0065.xml,small-spread
p2,./Annotations\0066.xml,small-spread
p2,./Annotations\0066.xml,small-polygonal
p2,./Annotations\0066.xml,medium-polygonal
p2,./Annotations\0066.xml,spindle
p2,./Annotations\0066.xml,spindle
p2,./Annotations\0066.xml,small-polygonal
p2,./Annotations\0066.xml,medium-polygonal
p2,./Annotations\0066.xml,small-polygonal
p2,./Annotations\0066.xml,small-polygonal
p2,./Annotations\0068.xml,small-polygonal
p2,./Annotations\0068.xml,medium-polygonal
p2,./Annotations\0068.xml,small-polygonal
p2,./Annotations\0068.xml,medium-spread
p2,./Annotations\0068.xml,medium-polygonal
p2,./Annotations\0068.xml,medium-spread
p2,./Annotations\0068.xml,spindle
p2,./Annotations\0068.xml,small-round
p2,./Annotations\0072.xml,dividing
p2,./Annotations\0072.xml,medium-spread
p2,./Annotations\0072.xml,medium-polygonal
p2,./Annotations\0072.xml,medium-polygonal
p2,./Annotations\0072.xml,small-polygonal
p2,./Annotations\0072.xml,small-polygonal
p2,./Annotations\0072.xml,medium-polygonal
p2,./Annotations\0072.xml,medium-spread
p2,./Annotations\0072.xml,medium-spread
p2,./Annotations\0072.xml,medium-polygonal
p2,./Annotations\0072.xml,small-polygonal
p2,./Annotations\0072.xml,small-polygonal
p2,./Annotations\0072.xml,dividing
p2,./Annotations\0076.xml,small-polygonal
p2,./Annotations\0076.xml,small-polygonal
p2,./Annotations\0076.xml,medium-polygonal
p2,./Annotations\0076.xml,dividing
p2,./Annotations\0076.xml,dividing
p2,./Annotations\0076.xml,medium-polygonal
p2,./Annotations\0076.xml,dividing
p2,./Annotations\0076.xml,medium-polygonal
p2,./Annotations\0076.xml,medium-spread
p2,./Annotations\0076.xml,medium-polygonal
p2,./Annotations\0076.xml,small-spread
p2,./Annotations\0077.xml,medium-polygonal
p2,./Annotations\0077.xml,dividing
p2,./Annotations\0077.xml,medium-polygonal
p2,./Annotations\0077.xml,small-spread
p2,./Annotations\0077.xml,small-round
p2,./Annotations\0077.xml,medium-polygonal
p2,./Annotations\0078.xml,medium-polygonal
p2,./Annotations\0078.xml,small-polygonal
p2,./Annotations\0078.xml,small-polygonal
p2,./Annotations\0078.xml,medium-polygonal
p2,./Annotations\0078.xml,small-polygonal
p2,./Annotations\0078.xml,small-polygonal
p2,./Annotations\0078.xml,medium-polygonal
p2,./Annotations\0078.xml,medium-spread
p2,./Annotations\0078.xml,medium-polygonal
p2,./Annotations\0078.xml,small-spread
p2,./Annotations\0078.xml,small-round
p2,./Annotations\0078.xml,dividing
p2,./Annotations\0079.xml,dividing
p2,./Annotations\0079.xml,medium-polygonal
p2,./Annotations\0079.xml,medium-polygonal
p2,./Annotations\0079.xml,medium-polygonal
p2,./Annotations\0080.xml,small-polygonal
p2,./Annotations\0080.xml,small-polygonal
p2,./Annotations\0080.xml,small-polygonal
p2,./Annotations\0080.xml,medium-spread
p2,./Annotations\0080.xml,medium-polygonal
p2,./Annotations\0080.xml,medium-polygonal
p2,./Annotations\0080.xml,small-polygonal
p2,./Annotations\0080.xml,small-polygonal
p2,./Annotations\0080.xml,small-polygonal
p2,./Annotations\0080.xml,medium-polygonal
p2,./Annotations\0080.xml,small-polygonal
p2,./Annotations\0080.xml,dividing
p2,./Annotations\0080.xml,small-polygonal
p2,./Annotations\0080.xml,small-polygonal
p2,./Annotations\0081.xml,medium-spread
p2,./Annotations\0081.xml,medium-polygonal
p2,./Annotations\0081.xml,dividing
p2,./Annotations\0081.xml,small-polygonal
p2,./Annotations\0081.xml,medium-spread
p2,./Annotations\0081.xml,medium-polygonal
p2,./Annotations\0081.xml,small-polygonal
p2,./Annotations\0081.xml,small-polygonal
p2,./Annotations\0081.xml,dividing
p2,./Annotations\0081.xml,small-polygonal
p2,./Annotations\0082.xml,dividing
p2,./Annotations\0082.xml,medium-polygonal
p2,./Annotations\0082.xml,small-polygonal
p2,./Annotations\0082.xml,small-polygonal
p2,./Annotations\0082.xml,small-polygonal
p2,./Annotations\0082.xml,medium-polygonal
p2,./Annotations\0082.xml,medium-spread
p2,./Annotations\0082.xml,medium-spread
p2,./Annotations\0082.xml,small-spread
p2,./Annotations\0083.xml,dividing
p2,./Annotations\0083.xml,dividing
p2,./Annotations\0083.xml,small-polygonal
p2,./Annotations\0083.xml,medium-polygonal
p2,./Annotations\0083.xml,small-spread
p2,./Annotations\0083.xml,dividing
p2,./Annotations\0083.xml,small-polygonal
p2,./Annotations\0083.xml,medium-spread
p2,./Annotations\0083.xml,medium-polygonal
p2,./Annotations\0083.xml,medium-spread
p2,./Annotations\0083.xml,medium-spread
p2,./Annotations\0083.xml,small-polygonal
p2,./Annotations\0083.xml,medium-polygonal
p2,./Annotations\0083.xml,medium-polygonal
p2,./Annotations\0083.xml,small-polygonal
p2,./Annotations\0083.xml,medium-polygonal
p2,./Annotations\0083.xml,small-spread
p2,./Annotations\0084.xml,small-polygonal
p2,./Annotations\0084.xml,dividing
p2,./Annotations\0084.xml,medium-spread
p2,./Annotations\0084.xml,medium-spread
p2,./Annotations\0084.xml,small-polygonal
p2,./Annotations\0084.xml,medium-polygonal
p2,./Annotations\0084.xml,small-polygonal
p2,./Annotations\0084.xml,small-polygonal
p2,./Annotations\0084.xml,medium-spread
p2,./Annotations\0084.xml,small-polygonal
p2,./Annotations\0084.xml,dividing
p2,./Annotations\0084.xml,medium-spread
p2,./Annotations\0084.xml,medium-spread
p2,./Annotations\0084.xml,dividing
p2,./Annotations\0084.xml,dividing
p2,./Annotations\0084.xml,small-polygonal
p2,./Annotations\0085.xml,dividing
p2,./Annotations\0085.xml,dividing
p2,./Annotations\0085.xml,dividing
p2,./Annotations\0085.xml,medium-polygonal
p2,./Annotations\0085.xml,medium-polygonal
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,small-spread
p2,./Annotations\0085.xml,medium-spread
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,medium-polygonal
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,medium-spread
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,medium-polygonal
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,medium-spread
p2,./Annotations\0085.xml,dividing
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,small-polygonal
p2,./Annotations\0085.xml,medium-polygonal
p2,./Annotations\0085.xml,large-spread
p2,./Annotations\0086.xml,small-polygonal
p2,./Annotations\0086.xml,medium-polygonal
p2,./Annotations\0086.xml,small-spread
p2,./Annotations\0086.xml,small-spread
p2,./Annotations\0086.xml,small-polygonal
p2,./Annotations\0086.xml,small-polygonal
p2,./Annotations\0086.xml,medium-polygonal
p2,./Annotations\0086.xml,medium-polygonal
p2,./Annotations\0086.xml,medium-polygonal
p2,./Annotations\0086.xml,dividing
p2,./Annotations\0086.xml,medium-polygonal
p2,./Annotations\0086.xml,medium-polygonal
p2,./Annotations\0086.xml,medium-polygonal
p2,./Annotations\0086.xml,medium-spread
p2,./Annotations\0086.xml,medium-spread
p2,./Annotations\0086.xml,small-polygonal
p2,./Annotations\0086.xml,medium-spread
p2,./Annotations\0086.xml,small-polygonal
p2,./Annotations\0086.xml,small-polygonal
p2,./Annotations\0086.xml,dividing
p2,./Annotations\0086.xml,small-round
p2,./Annotations\0087.xml,medium-spread
p2,./Annotations\0087.xml,small-polygonal
p2,./Annotations\0087.xml,small-polygonal
p2,./Annotations\0087.xml,small-spread
p2,./Annotations\0087.xml,small-polygonal
p2,./Annotations\0087.xml,dividing
p2,./Annotations\0087.xml,medium-spread
p2,./Annotations\0087.xml,dividing
p2,./Annotations\0087.xml,medium-spread
p2,./Annotations\0087.xml,medium-spread
p2,./Annotations\0087.xml,medium-spread
p2,./Annotations\0087.xml,small-spread
p2,./Annotations\0087.xml,small-round
p2,./Annotations\0087.xml,medium-spread
p2,./Annotations\0087.xml,medium-spread
p2,./Annotations\0087.xml,dividing
p2,./Annotations\0088.xml,medium-polygonal
p2,./Annotations\0088.xml,medium-polygonal
p2,./Annotations\0088.xml,medium-spread
p2,./Annotations\0088.xml,small-polygonal
p2,./Annotations\0088.xml,small-polygonal
p2,./Annotations\0088.xml,dividing
p2,./Annotations\0088.xml,dividing
p2,./Annotations\0088.xml,medium-spread
p2,./Annotations\0088.xml,small-polygonal
p2,./Annotations\0088.xml,small-polygonal
p2,./Annotations\0088.xml,small-spread
p2,./Annotations\0088.xml,small-spread
p2,./Annotations\0088.xml,small-spread
p2,./Annotations\0088.xml,small-polygonal
p2,./Annotations\0088.xml,medium-polygonal
p2,./Annotations\0088.xml,small-polygonal
p2,./Annotations\0088.xml,large-spread
p2,./Annotations\0088.xml,small-polygonal
p2,./Annotations\0088.xml,medium-polygonal
p2,./Annotations\0088.xml,dividing
p2,./Annotations\0088.xml,dividing
p2,./Annotations\0089.xml,small-polygonal
p2,./Annotations\0089.xml,small-polygonal
p2,./Annotations\0089.xml,medium-polygonal
p2,./Annotations\0089.xml,small-polygonal
p2,./Annotations\0089.xml,small-polygonal
p2,./Annotations\0089.xml,dividing
p2,./Annotations\0089.xml,medium-spread
p2,./Annotations\0089.xml,medium-spread
p2,./Annotations\0089.xml,dividing
p2,./Annotations\0089.xml,medium-polygonal
p2,./Annotations\0089.xml,medium-polygonal
p2,./Annotations\0089.xml,medium-polygonal
p2,./Annotations\0090.xml,dividing
p2,./Annotations\0090.xml,large-spread
p2,./Annotations\0090.xml,medium-polygonal
p2,./Annotations\0090.xml,dividing
p2,./Annotations\0090.xml,medium-polygonal
p2,./Annotations\0090.xml,small-polygonal
p2,./Annotations\0090.xml,medium-spread
p2,./Annotations\0090.xml,small-polygonal
p2,./Annotations\0090.xml,small-polygonal
p2,./Annotations\0090.xml,medium-spread
p2,./Annotations\0090.xml,small-polygonal
p2,./Annotations\0090.xml,small-polygonal
p2,./Annotations\0091.xml,medium-polygonal
p2,./Annotations\0091.xml,small-polygonal
p2,./Annotations\0091.xml,medium-polygonal
p2,./Annotations\0091.xml,small-spread
p2,./Annotations\0091.xml,medium-spread
p2,./Annotations\0091.xml,small-polygonal
p2,./Annotations\0091.xml,medium-spread
p2,./Annotations\0091.xml,small-spread
p2,./Annotations\0091.xml,small-polygonal
p2,./Annotations\0091.xml,small-spread
p2,./Annotations\0091.xml,medium-spread
p2,./Annotations\0091.xml,small-polygonal
p2,./Annotations\0092.xml,dividing
p2,./Annotations\0092.xml,dividing
p2,./Annotations\0092.xml,small-polygonal
p2,./Annotations\0092.xml,dividing
p2,./Annotations\0092.xml,dividing
p2,./Annotations\0092.xml,medium-spread
p2,./Annotations\0092.xml,small-polygonal
p2,./Annotations\0092.xml,small-polygonal
p2,./Annotations\0092.xml,medium-polygonal
p2,./Annotations\0092.xml,medium-spread
p2,./Annotations\0092.xml,small-polygonal
p2,./Annotations\0092.xml,medium-spread
p2,./Annotations\0092.xml,dividing
p2,./Annotations\0092.xml,dividing
p2,./Annotations\0092.xml,medium-polygonal
p2,./Annotations\0092.xml,small-polygonal
p2,./Annotations\0093.xml,dividing
p2,./Annotations\0093.xml,dividing
p2,./Annotations\0093.xml,medium-polygonal
p2,./Annotations\0093.xml,medium-spread
p2,./Annotations\0093.xml,dividing
p2,./Annotations\0093.xml,medium-spread
p2,./Annotations\0093.xml,medium-polygonal
p2,./Annotations\0093.xml,medium-polygonal
p2,./Annotations\0093.xml,medium-polygonal
p2,./Annotations\0093.xml,medium-polygonal
p2,./Annotations\0093.xml,small-spread
p2,./Annotations\0093.xml,small-polygonal
p2,./Annotations\0093.xml,dividing
p2,./Annotations\0093.xml,small-polygonal
p2,./Annotations\0093.xml,small-polygonal
p2,./Annotations\0094.xml,medium-polygonal
p2,./Annotations\0094.xml,medium-polygonal
p2,./Annotations\0094.xml,medium-spread
p2,./Annotations\0094.xml,small-spread
p2,./Annotations\0094.xml,medium-spread
p2,./Annotations\0094.xml,small-polygonal
p2,./Annotations\0094.xml,medium-polygonal
p2,./Annotations\0094.xml,small-polygonal
p2,./Annotations\0094.xml,medium-polygonal
p2,./Annotations\0094.xml,medium-spread
p2,./Annotations\0094.xml,dividing
p2,./Annotations\0094.xml,dividing
p2,./Annotations\0094.xml,small-spread
p2,./Annotations\0094.xml,small-polygonal
p2,./Annotations\0094.xml,medium-spread
p2,./Annotations\0095.xml,dividing
p2,./Annotations\0095.xml,dividing
p2,./Annotations\0095.xml,dividing
p2,./Annotations\0095.xml,medium-polygonal
p2,./Annotations\0095.xml,medium-spread
p2,./Annotations\0095.xml,small-polygonal
p2,./Annotations\0095.xml,dividing
p2,./Annotations\0096.xml,small-polygonal
p2,./Annotations\0096.xml,dividing
p2,./Annotations\0096.xml,medium-polygonal
p2,./Annotations\0096.xml,medium-polygonal
p2,./Annotations\0096.xml,dividing
p2,./Annotations\0096.xml,small-spread
p2,./Annotations\0096.xml,small-polygonal
p2,./Annotations\0096.xml,medium-polygonal
p2,./Annotations\0096.xml,medium-spread
p2,./Annotations\0096.xml,small-spread
p2,./Annotations\0096.xml,medium-spread
p2,./Annotations\0096.xml,medium-spread
p2,./Annotations\0097.xml,dividing
p2,./Annotations\0097.xml,small-polygonal
p2,./Annotations\0097.xml,small-spread
p2,./Annotations\0097.xml,small-spread
p2,./Annotations\0097.xml,small-polygonal
p2,./Annotations\0097.xml,small-polygonal
p2,./Annotations\0097.xml,medium-polygonal
p2,./Annotations\0098.xml,medium-spread
p2,./Annotations\0098.xml,small-polygonal
p2,./Annotations\0098.xml,medium-polygonal
p2,./Annotations\0098.xml,small-spread
p2,./Annotations\0098.xml,small-spread
p2,./Annotations\0098.xml,medium-polygonal
p2,./Annotations\0098.xml,medium-polygonal
p2,./Annotations\0099.xml,small-polygonal
p2,./Annotations\0099.xml,small-polygonal
p2,./Annotations\0099.xml,small-polygonal
p2,./Annotations\0099.xml,dividing
p2,./Annotations\0100.xml,medium-spread
p2,./Annotations\0100.xml,dividing
p2,./Annotations\0100.xml,medium-polygonal
p2,./Annotations\0100.xml,small-polygonal
p2,./Annotations\0100.xml,medium-spread
p2,./Annotations\0101.xml,dividing
p2,./Annotations\0101.xml,small-polygonal
p2,./Annotations\0101.xml,medium-polygonal
p2,./Annotations\0101.xml,small-polygonal
p2,./Annotations\0101.xml,medium-polygonal
p2,./Annotations\0101.xml,medium-polygonal
p2,./Annotations\0101.xml,medium-polygonal
p2,./Annotations\0101.xml,medium-spread
p2,./Annotations\0101.xml,medium-polygonal
p2,./Annotations\0101.xml,medium-polygonal
p2,./Annotations\0101.xml,medium-spread
p2,./Annotations\0101.xml,medium-spread
p2,./Annotations\0102.xml,medium-polygonal
p2,./Annotations\0102.xml,small-polygonal
p2,./Annotations\0102.xml,medium-polygonal
p2,./Annotations\0102.xml,dividing
p2,./Annotations\0102.xml,small-polygonal
p2,./Annotations\0103.xml,small-spread
p2,./Annotations\0103.xml,small-polygonal
p2,./Annotations\0103.xml,small-polygonal
p2,./Annotations\0103.xml,dividing
p2,./Annotations\0103.xml,dividing
p2,./Annotations\0103.xml,dividing
p2,./Annotations\0103.xml,small-spread
p2,./Annotations\0103.xml,dividing
p2,./Annotations\0103.xml,medium-spread
p2,./Annotations\0103.xml,dividing
p2,./Annotations\0103.xml,small-round
p2,./Annotations\0104.xml,small-spread
p2,./Annotations\0104.xml,small-polygonal
p2,./Annotations\0104.xml,small-polygonal
p2,./Annotations\0104.xml,small-spread
p2,./Annotations\0104.xml,medium-polygonal
p2,./Annotations\0104.xml,medium-polygonal
p2,./Annotations\0104.xml,dividing
p2,./Annotations\0104.xml,dividing
p2,./Annotations\0104.xml,dividing
p2,./Annotations\0104.xml,small-polygonal
p2,./Annotations\0105.xml,small-spread
p2,./Annotations\0105.xml,small-spread
p2,./Annotations\0105.xml,medium-spread
p2,./Annotations\0105.xml,medium-spread
p2,./Annotations\0105.xml,medium-polygonal
p2,./Annotations\0105.xml,medium-polygonal
p2,./Annotations\0105.xml,medium-polygonal
p2,./Annotations\0105.xml,medium-spread
p2,./Annotations\0105.xml,medium-spread
p2,./Annotations\0105.xml,medium-polygonal
p2,./Annotations\0105.xml,medium-spread
p2,./Annotations\0105.xml,medium-spread
p2,./Annotations\0105.xml,small-polygonal
p2,./Annotations\0105.xml,small-polygonal
p2,./Annotations\0105.xml,medium-polygonal
p2,./Annotations\0105.xml,dividing
p2,./Annotations\0105.xml,dividing
p2,./Annotations\0106.xml,dividing
p2,./Annotations\0106.xml,small-polygonal
p2,./Annotations\0106.xml,dividing
p2,./Annotations\0106.xml,medium-spread
p2,./Annotations\0106.xml,small-spread
p2,./Annotations\0106.xml,medium-spread
p2,./Annotations\0106.xml,small-polygonal
p2,./Annotations\0107.xml,dividing
p2,./Annotations\0107.xml,small-spread
p2,./Annotations\0107.xml,medium-polygonal
p2,./Annotations\0107.xml,medium-polygonal
p2,./Annotations\0107.xml,small-polygonal
p2,./Annotations\0107.xml,medium-polygonal
p2,./Annotations\0107.xml,medium-spread
p2,./Annotations\0107.xml,medium-spread
p2,./Annotations\0107.xml,dividing
p2,./Annotations\0107.xml,medium-polygonal
p2,./Annotations\0107.xml,medium-spread
p2,./Annotations\0107.xml,medium-spread
p2,./Annotations\0108.xml,dividing
p2,./Annotations\0108.xml,small-spread
p2,./Annotations\0108.xml,small-polygonal
p2,./Annotations\0108.xml,dividing
p2,./Annotations\0108.xml,small-polygonal
p2,./Annotations\0108.xml,small-polygonal
p2,./Annotations\0108.xml,medium-spread
p2,./Annotations\0108.xml,small-polygonal
p2,./Annotations\0108.xml,dividing
p2,./Annotations\0108.xml,medium-polygonal
p2,./Annotations\0108.xml,medium-polygonal
p2,./Annotations\0108.xml,dividing
p2,./Annotations\0108.xml,medium-polygonal
p2,./Annotations\0108.xml,medium-polygonal
p2,./Annotations\0109.xml,dividing
p2,./Annotations\0109.xml,small-spread
p2,./Annotations\0109.xml,small-polygonal
p2,./Annotations\0109.xml,medium-spread
p2,./Annotations\0109.xml,medium-spread
p2,./Annotations\0109.xml,large-polygonal
p2,./Annotations\0109.xml,medium-polygonal
p2,./Annotations\0110.xml,dividing
p2,./Annotations\0110.xml,small-spread
p2,./Annotations\0110.xml,medium-polygonal
p2,./Annotations\0110.xml,dividing
p2,./Annotations\0110.xml,medium-spread
p2,./Annotations\0110.xml,medium-polygonal
p2,./Annotations\0110.xml,medium-spread
p2,./Annotations\0111.xml,dividing
p2,./Annotations\0111.xml,small-polygonal
p2,./Annotations\0111.xml,dividing
p2,./Annotations\0111.xml,small-spread
p2,./Annotations\0111.xml,medium-spread
p2,./Annotations\0111.xml,medium-spread
p2,./Annotations\0111.xml,dividing
p2,./Annotations\0111.xml,medium-spread
p2,./Annotations\0111.xml,small-polygonal
p2,./Annotations\0112.xml,dividing
p2,./Annotations\0112.xml,medium-spread
p2,./Annotations\0112.xml,medium-polygonal
p2,./Annotations\0112.xml,small-polygonal
p2,./Annotations\0113.xml,medium-polygonal
p2,./Annotations\0113.xml,medium-spread
p2,./Annotations\0113.xml,medium-spread
p2,./Annotations\0113.xml,small-polygonal
p2,./Annotations\0113.xml,medium-spread
p2,./Annotations\0113.xml,dividing
p2,./Annotations\0113.xml,medium-spread
p2,./Annotations\0113.xml,medium-spread
p2,./Annotations\0114.xml,medium-polygonal
p2,./Annotations\0114.xml,small-spread
p2,./Annotations\0114.xml,small-polygonal
p2,./Annotations\0114.xml,medium-polygonal
p2,./Annotations\0115.xml,medium-spread
p2,./Annotations\0115.xml,medium-spread
p2,./Annotations\0115.xml,small-polygonal
p2,./Annotations\0116.xml,dividing
p2,./Annotations\0116.xml,medium-spread
p2,./Annotations\0116.xml,small-polygonal
p2,./Annotations\0116.xml,medium-spread
p2,./Annotations\0116.xml,medium-spread
p2,./Annotations\0116.xml,medium-spread
p2,./Annotations\0116.xml,medium-polygonal
p2,./Annotations\0116.xml,small-spread
p2,./Annotations\0116.xml,dividing
p2,./Annotations\0116.xml,medium-polygonal
p2,./Annotations\0116.xml,small-spread
p2,./Annotations\0116.xml,small-polygonal
p2,./Annotations\0116.xml,small-round
p2,./Annotations\0117.xml,dividing
p2,./Annotations\0117.xml,dividing
p2,./Annotations\0117.xml,dividing
p2,./Annotations\0117.xml,medium-spread
p2,./Annotations\0117.xml,medium-polygonal
p2,./Annotations\0117.xml,medium-polygonal
p2,./Annotations\0117.xml,medium-polygonal
p2,./Annotations\0117.xml,small-polygonal
p2,./Annotations\0117.xml,medium-spread
p2,./Annotations\0117.xml,spindle
p2,./Annotations\0117.xml,medium-spread
p2,./Annotations\0118.xml,spindle
p2,./Annotations\0118.xml,spindle
p2,./Annotations\0118.xml,medium-spread
p2,./Annotations\0118.xml,medium-polygonal
p2,./Annotations\0118.xml,medium-polygonal
p2,./Annotations\0118.xml,medium-spread
p2,./Annotations\0118.xml,medium-spread
p2,./Annotations\0118.xml,medium-spread
p2,./Annotations\0119.xml,small-spread
p2,./Annotations\0119.xml,small-polygonal
p2,./Annotations\0119.xml,small-spread
