File Name,Object Name
./Annotations\0046.xml,medium-polygonal
./Annotations\0047.xml,medium-polygonal
./Annotations\0047.xml,medium-spread
./Annotations\0047.xml,large-spread
./Annotations\0048.xml,dividing
./Annotations\0048.xml,dividing
./Annotations\0048.xml,dividing
./Annotations\0048.xml,medium-spread
./Annotations\0048.xml,medium-polygonal
./Annotations\0048.xml,medium-spread
./Annotations\0048.xml,medium-spread
./Annotations\0048.xml,medium-spread
./Annotations\0048.xml,large-polygonal
./Annotations\0048.xml,medium-spread
./Annotations\0048.xml,medium-polygonal
./Annotations\0048.xml,medium-polygonal
./Annotations\0052.xml,dividing
./Annotations\0052.xml,dividing
./Annotations\0052.xml,dividing
./Annotations\0052.xml,large-spread
./Annotations\0052.xml,large-polygonal
./Annotations\0052.xml,medium-polygonal
./Annotations\0052.xml,medium-spread
./Annotations\0052.xml,medium-polygonal
./Annotations\0052.xml,medium-polygonal
./Annotations\0056.xml,dividing
./Annotations\0056.xml,dividing
./Annotations\0056.xml,dividing
./Annotations\0056.xml,medium-spread
./Annotations\0056.xml,medium-polygonal
./Annotations\0056.xml,medium-spread
./Annotations\0056.xml,large-polygonal
./Annotations\0056.xml,small-polygonal
./Annotations\0056.xml,medium-polygonal
./Annotations\0056.xml,medium-polygonal
./Annotations\0056.xml,small-polygonal
./Annotations\0056.xml,small-spread
./Annotations\0056.xml,small-round
./Annotations\0057.xml,dividing
./Annotations\0057.xml,dividing
./Annotations\0057.xml,dividing
./Annotations\0057.xml,small-polygonal
./Annotations\0057.xml,medium-polygonal
./Annotations\0057.xml,medium-polygonal
./Annotations\0057.xml,medium-polygonal
./Annotations\0057.xml,small-polygonal
./Annotations\0057.xml,small-round
./Annotations\0057.xml,medium-spread
./Annotations\0057.xml,medium-polygonal
./Annotations\0059.xml,dividing
./Annotations\0059.xml,dividing
./Annotations\0059.xml,dividing
./Annotations\0059.xml,small-polygonal
./Annotations\0059.xml,small-polygonal
./Annotations\0059.xml,medium-polygonal
./Annotations\0059.xml,medium-polygonal
./Annotations\0059.xml,medium-polygonal
./Annotations\0059.xml,small-polygonal
./Annotations\0059.xml,medium-polygonal
./Annotations\0059.xml,medium-polygonal
./Annotations\0059.xml,large-spread
./Annotations\0059.xml,medium-spread
./Annotations\0059.xml,medium-spread
./Annotations\0059.xml,medium-polygonal
./Annotations\0059.xml,medium-polygonal
./Annotations\0059.xml,medium-polygonal
./Annotations\0059.xml,small-spread
./Annotations\0062.xml,dividing
./Annotations\0062.xml,dividing
./Annotations\0062.xml,medium-spread
./Annotations\0062.xml,medium-spread
./Annotations\0062.xml,medium-spread
./Annotations\0062.xml,small-polygonal
./Annotations\0062.xml,small-polygonal
./Annotations\0062.xml,medium-spread
./Annotations\0062.xml,medium-polygonal
./Annotations\0062.xml,small-polygonal
./Annotations\0062.xml,small-spread
./Annotations\0062.xml,medium-spread
./Annotations\0062.xml,medium-spread
./Annotations\0062.xml,large-spread
./Annotations\0066.xml,large-spread
./Annotations\0066.xml,dividing
./Annotations\0066.xml,dividing
./Annotations\0066.xml,large-spread
./Annotations\0066.xml,dividing
./Annotations\0066.xml,medium-polygonal
./Annotations\0066.xml,small-spread
./Annotations\0066.xml,small-polygonal
./Annotations\0066.xml,dividing
./Annotations\0066.xml,medium-polygonal
./Annotations\0066.xml,large-spread
./Annotations\0067.xml,dividing
./Annotations\0067.xml,dividing
./Annotations\0067.xml,medium-spread
./Annotations\0067.xml,medium-spread
./Annotations\0067.xml,small-spread
./Annotations\0067.xml,medium-spread
./Annotations\0067.xml,small-polygonal
./Annotations\0067.xml,small-polygonal
./Annotations\0069.xml,medium-polygonal
./Annotations\0069.xml,medium-polygonal
./Annotations\0069.xml,medium-spread
./Annotations\0069.xml,medium-spread
./Annotations\0069.xml,small-polygonal
./Annotations\0069.xml,medium-spread
./Annotations\0069.xml,medium-spread
./Annotations\0069.xml,medium-spread
./Annotations\0069.xml,dividing
./Annotations\0074.xml,dividing
./Annotations\0074.xml,dividing
./Annotations\0074.xml,dividing
./Annotations\0074.xml,dividing
./Annotations\0074.xml,medium-spread
./Annotations\0074.xml,medium-polygonal
./Annotations\0075.xml,large-spread
./Annotations\0075.xml,large-spread
./Annotations\0075.xml,medium-spread
./Annotations\0075.xml,small-spread
./Annotations\0075.xml,medium-polygonal
./Annotations\0075.xml,large-polygonal
./Annotations\0075.xml,medium-polygonal
./Annotations\0075.xml,large-polygonal
./Annotations\0078.xml,large-spread
./Annotations\0078.xml,dividing
./Annotations\0078.xml,small-polygonal
./Annotations\0078.xml,small-polygonal
./Annotations\0078.xml,small-polygonal
./Annotations\0078.xml,medium-spread
./Annotations\0078.xml,large-spread
./Annotations\0078.xml,large-spread
./Annotations\0079.xml,large-polygonal
./Annotations\0079.xml,medium-polygonal
./Annotations\0079.xml,medium-polygonal
./Annotations\0079.xml,large-spread
./Annotations\0079.xml,small-polygonal
./Annotations\0079.xml,small-polygonal
./Annotations\0079.xml,dividing
./Annotations\0079.xml,medium-polygonal
./Annotations\0079.xml,medium-polygonal
./Annotations\0079.xml,medium-polygonal
./Annotations\0079.xml,small-spread
./Annotations\0082.xml,dividing
./Annotations\0082.xml,large-polygonal
./Annotations\0082.xml,medium-polygonal
./Annotations\0082.xml,medium-spread
./Annotations\0082.xml,medium-polygonal
./Annotations\0082.xml,medium-polygonal
./Annotations\0082.xml,medium-polygonal
./Annotations\0082.xml,medium-polygonal
./Annotations\0084.xml,dividing
./Annotations\0084.xml,dividing
./Annotations\0084.xml,medium-polygonal
./Annotations\0084.xml,dividing
./Annotations\0084.xml,medium-spread
./Annotations\0084.xml,medium-spread
./Annotations\0084.xml,medium-polygonal
./Annotations\0084.xml,medium-polygonal
./Annotations\0084.xml,large-spread
./Annotations\0086.xml,dividing
./Annotations\0086.xml,small-spread
./Annotations\0086.xml,small-round
./Annotations\0086.xml,small-polygonal
./Annotations\0086.xml,medium-spread
./Annotations\0086.xml,medium-polygonal
./Annotations\0086.xml,medium-polygonal
./Annotations\0086.xml,medium-polygonal
./Annotations\0086.xml,large-polygonal
./Annotations\0086.xml,medium-polygonal
./Annotations\0086.xml,medium-polygonal
./Annotations\0090.xml,medium-spread
./Annotations\0090.xml,small-polygonal
./Annotations\0090.xml,small-polygonal
./Annotations\0090.xml,small-round
./Annotations\0090.xml,small-spread
./Annotations\0090.xml,small-spread
./Annotations\0090.xml,dividing
./Annotations\0090.xml,dividing
./Annotations\0090.xml,large-polygonal
./Annotations\0090.xml,large-polygonal
./Annotations\0090.xml,medium-polygonal
./Annotations\0090.xml,medium-polygonal
./Annotations\0090.xml,small-spread
./Annotations\0091.xml,dividing
./Annotations\0091.xml,dividing
./Annotations\0091.xml,dividing
./Annotations\0091.xml,medium-polygonal
./Annotations\0091.xml,medium-polygonal
./Annotations\0091.xml,medium-spread
./Annotations\0091.xml,medium-spread
./Annotations\0091.xml,large-polygonal
./Annotations\0091.xml,medium-polygonal
./Annotations\0091.xml,medium-polygonal
./Annotations\0096.xml,dividing
./Annotations\0096.xml,dividing
./Annotations\0096.xml,small-spread
./Annotations\0096.xml,large-spread
./Annotations\0096.xml,medium-spread
./Annotations\0096.xml,large-spread
./Annotations\0096.xml,medium-polygonal
./Annotations\0096.xml,medium-spread
./Annotations\0096.xml,small-polygonal
./Annotations\0096.xml,small-polygonal
./Annotations\0096.xml,large-polygonal
./Annotations\0096.xml,small-polygonal
./Annotations\0098.xml,dividing
./Annotations\0098.xml,dividing
./Annotations\0098.xml,medium-spread
./Annotations\0098.xml,medium-polygonal
./Annotations\0098.xml,small-spread
./Annotations\0098.xml,medium-spread
./Annotations\0098.xml,medium-polygonal
./Annotations\0098.xml,large-spread
./Annotations\0098.xml,medium-polygonal
./Annotations\0098.xml,medium-spread
./Annotations\0098.xml,medium-polygonal
./Annotations\0098.xml,medium-polygonal
./Annotations\0098.xml,medium-polygonal
./Annotations\0098.xml,small-spread
./Annotations\0098.xml,small-polygonal
./Annotations\0100.xml,dividing
./Annotations\0100.xml,medium-spread
./Annotations\0100.xml,medium-spread
./Annotations\0100.xml,medium-spread
./Annotations\0100.xml,medium-spread
./Annotations\0100.xml,medium-polygonal
./Annotations\0100.xml,medium-polygonal
./Annotations\0100.xml,medium-polygonal
./Annotations\0100.xml,medium-spread
./Annotations\0100.xml,medium-spread
./Annotations\0103.xml,large-spread
./Annotations\0103.xml,medium-spread
./Annotations\0103.xml,medium-spread
./Annotations\0103.xml,medium-polygonal
./Annotations\0103.xml,medium-polygonal
./Annotations\0103.xml,medium-polygonal
./Annotations\0103.xml,medium-polygonal
./Annotations\0103.xml,medium-polygonal
./Annotations\0103.xml,medium-polygonal
./Annotations\0103.xml,medium-spread
./Annotations\0103.xml,medium-spread
./Annotations\0103.xml,dividing
./Annotations\0103.xml,large-spread
./Annotations\0106.xml,dividing
./Annotations\0106.xml,medium-spread
./Annotations\0106.xml,small-polygonal
./Annotations\0106.xml,medium-spread
./Annotations\0106.xml,small-polygonal
./Annotations\0106.xml,medium-polygonal
./Annotations\0106.xml,medium-spread
./Annotations\0106.xml,medium-spread
./Annotations\0106.xml,medium-spread
./Annotations\0106.xml,medium-spread
./Annotations\0109.xml,small-spread
./Annotations\0109.xml,small-polygonal
./Annotations\0109.xml,medium-polygonal
./Annotations\0109.xml,medium-polygonal
./Annotations\0109.xml,large-spread
./Annotations\0109.xml,medium-spread
./Annotations\0109.xml,medium-spread
./Annotations\0109.xml,small-polygonal
./Annotations\0109.xml,small-polygonal
./Annotations\0109.xml,small-polygonal
./Annotations\0109.xml,medium-polygonal
./Annotations\0109.xml,small-spread
./Annotations\0111.xml,large-spread
./Annotations\0111.xml,medium-spread
./Annotations\0111.xml,medium-spread
./Annotations\0111.xml,medium-spread
./Annotations\0111.xml,small-polygonal
./Annotations\0111.xml,small-polygonal
./Annotations\0112.xml,large-polygonal
./Annotations\0112.xml,small-polygonal
./Annotations\0112.xml,medium-spread
./Annotations\0112.xml,small-polygonal
./Annotations\0112.xml,large-spread
./Annotations\0112.xml,medium-spread
./Annotations\0114.xml,medium-polygonal
./Annotations\0114.xml,dividing
./Annotations\0117.xml,large-spread
./Annotations\0117.xml,medium-spread
./Annotations\0117.xml,large-spread
./Annotations\0117.xml,large-spread
./Annotations\0117.xml,small-spread
./Annotations\0118.xml,medium-polygonal
./Annotations\0118.xml,medium-spread
./Annotations\0118.xml,medium-polygonal
./Annotations\0121.xml,medium-spread
./Annotations\0121.xml,medium-polygonal
./Annotations\0121.xml,medium-polygonal
./Annotations\0121.xml,medium-polygonal
./Annotations\0125.xml,small-polygonal
./Annotations\0125.xml,medium-spread
./Annotations\0125.xml,medium-spread
./Annotations\0125.xml,medium-polygonal
./Annotations\0125.xml,medium-polygonal
./Annotations\0125.xml,medium-polygonal
./Annotations\0125.xml,small-spread
./Annotations\0125.xml,medium-polygonal
./Annotations\0127.xml,dividing
./Annotations\0127.xml,medium-spread
./Annotations\0127.xml,large-spread
./Annotations\0127.xml,large-spread
./Annotations\0127.xml,medium-spread
./Annotations\0127.xml,small-spread
./Annotations\0127.xml,small-spread
./Annotations\0127.xml,small-spread
./Annotations\0127.xml,medium-spread
./Annotations\0127.xml,large-polygonal
./Annotations\0127.xml,small-polygonal
./Annotations\0127.xml,small-polygonal
./Annotations\0127.xml,medium-polygonal
./Annotations\0127.xml,medium-polygonal
./Annotations\0131.xml,medium-spread
./Annotations\0131.xml,dividing
./Annotations\0131.xml,medium-spread
./Annotations\0131.xml,medium-spread
./Annotations\0131.xml,medium-spread
./Annotations\0133.xml,medium-spread
./Annotations\0133.xml,medium-spread
./Annotations\0133.xml,medium-polygonal
./Annotations\0133.xml,small-spread
./Annotations\0133.xml,small-spread
./Annotations\0133.xml,small-spread
./Annotations\0133.xml,medium-spread
./Annotations\0133.xml,medium-spread
./Annotations\0133.xml,small-polygonal
./Annotations\0135.xml,small-spread
./Annotations\0135.xml,dividing
./Annotations\0135.xml,dividing
./Annotations\0135.xml,medium-spread
./Annotations\0135.xml,medium-spread
./Annotations\0135.xml,small-spread
./Annotations\0135.xml,small-spread
./Annotations\0135.xml,small-polygonal
./Annotations\0135.xml,small-polygonal
./Annotations\0135.xml,dividing
./Annotations\0138.xml,small-spread
./Annotations\0140.xml,medium-polygonal
./Annotations\0140.xml,medium-polygonal
./Annotations\0140.xml,medium-polygonal
./Annotations\0140.xml,medium-spread
./Annotations\0143.xml,small-spread
./Annotations\0143.xml,small-spread
./Annotations\0143.xml,small-spread
./Annotations\0143.xml,medium-spread
./Annotations\0143.xml,dividing
./Annotations\0143.xml,dividing
./Annotations\0143.xml,medium-polygonal
./Annotations\0143.xml,large-spread
./Annotations\0143.xml,large-polygonal
./Annotations\0143.xml,medium-polygonal
./Annotations\0145.xml,medium-spread
./Annotations\0145.xml,dividing
./Annotations\0145.xml,dividing
./Annotations\0145.xml,dividing
./Annotations\0145.xml,dividing
./Annotations\0145.xml,medium-spread
./Annotations\0145.xml,medium-polygonal
./Annotations\0145.xml,dividing
./Annotations\0145.xml,medium-polygonal
./Annotations\0145.xml,medium-spread
./Annotations\0145.xml,medium-polygonal
./Annotations\0145.xml,small-polygonal
./Annotations\0145.xml,small-polygonal
./Annotations\0145.xml,medium-spread
./Annotations\0145.xml,medium-spread
./Annotations\0145.xml,large-spread
./Annotations\0145.xml,medium-polygonal
./Annotations\0149.xml,small-spread
./Annotations\0149.xml,medium-spread
./Annotations\0149.xml,medium-polygonal
./Annotations\0149.xml,medium-spread
./Annotations\0149.xml,dividing
./Annotations\0149.xml,dividing
./Annotations\0149.xml,dividing
./Annotations\0149.xml,dividing
./Annotations\0149.xml,dividing
./Annotations\0149.xml,medium-polygonal
./Annotations\0149.xml,medium-spread
./Annotations\0149.xml,medium-spread
./Annotations\0149.xml,medium-polygonal
./Annotations\0149.xml,medium-spread
./Annotations\0149.xml,medium-spread
./Annotations\0151.xml,medium-polygonal
./Annotations\0151.xml,medium-spread
./Annotations\0151.xml,dividing
./Annotations\0151.xml,dividing
./Annotations\0151.xml,medium-spread
./Annotations\0151.xml,small-polygonal
./Annotations\0151.xml,medium-spread
./Annotations\0151.xml,small-round
./Annotations\0151.xml,medium-polygonal
./Annotations\0152.xml,small-polygonal
./Annotations\0152.xml,small-polygonal
./Annotations\0152.xml,small-polygonal
./Annotations\0152.xml,medium-polygonal
./Annotations\0152.xml,small-spread
./Annotations\0152.xml,small-polygonal
./Annotations\0152.xml,dividing
./Annotations\0152.xml,medium-polygonal
./Annotations\0152.xml,dividing
./Annotations\0152.xml,small-polygonal
./Annotations\0152.xml,small-spread
./Annotations\0153.xml,dividing
./Annotations\0153.xml,dividing
./Annotations\0153.xml,dividing
./Annotations\0153.xml,small-polygonal
./Annotations\0153.xml,small-spread
./Annotations\0153.xml,medium-spread
./Annotations\0153.xml,medium-polygonal
./Annotations\0153.xml,small-polygonal
./Annotations\0153.xml,medium-spread
./Annotations\0153.xml,dividing
./Annotations\0153.xml,medium-spread
./Annotations\0153.xml,medium-polygonal
./Annotations\0153.xml,medium-polygonal
./Annotations\0154.xml,small-spread
./Annotations\0154.xml,small-polygonal
./Annotations\0154.xml,dividing
./Annotations\0154.xml,dividing
./Annotations\0154.xml,dividing
./Annotations\0154.xml,small-polygonal
./Annotations\0154.xml,small-polygonal
./Annotations\0154.xml,small-polygonal
./Annotations\0154.xml,medium-spread
./Annotations\0154.xml,small-spread
./Annotations\0154.xml,small-polygonal
./Annotations\0154.xml,medium-polygonal
./Annotations\0154.xml,medium-polygonal
./Annotations\0154.xml,medium-polygonal
./Annotations\0154.xml,medium-spread
./Annotations\0154.xml,small-polygonal
./Annotations\0159.xml,dividing
./Annotations\0159.xml,dividing
./Annotations\0159.xml,dividing
./Annotations\0159.xml,small-polygonal
./Annotations\0159.xml,small-spread
./Annotations\0159.xml,small-polygonal
./Annotations\0159.xml,small-polygonal
./Annotations\0159.xml,small-polygonal
./Annotations\0159.xml,medium-spread
./Annotations\0159.xml,medium-spread
./Annotations\0159.xml,medium-polygonal
./Annotations\0159.xml,small-polygonal
./Annotations\0159.xml,medium-spread
./Annotations\0159.xml,small-polygonal
./Annotations\0159.xml,small-polygonal
./Annotations\0159.xml,medium-spread
./Annotations\0159.xml,small-polygonal
./Annotations\0159.xml,medium-spread
./Annotations\0159.xml,small-polygonal
./Annotations\0159.xml,small-polygonal
./Annotations\0161.xml,small-polygonal
./Annotations\0161.xml,medium-spread
./Annotations\0161.xml,small-spread
./Annotations\0161.xml,small-polygonal
./Annotations\0161.xml,small-polygonal
./Annotations\0161.xml,small-spread
./Annotations\0161.xml,small-polygonal
./Annotations\0161.xml,medium-spread
./Annotations\0161.xml,small-polygonal
./Annotations\0161.xml,medium-spread
./Annotations\0161.xml,medium-spread
./Annotations\0161.xml,small-spread
./Annotations\0161.xml,medium-spread
./Annotations\0161.xml,small-polygonal
./Annotations\0161.xml,small-polygonal
./Annotations\0161.xml,small-polygonal
./Annotations\0161.xml,small-polygonal
./Annotations\0161.xml,medium-polygonal
./Annotations\0166.xml,small-polygonal
./Annotations\0166.xml,small-polygonal
./Annotations\0166.xml,small-polygonal
./Annotations\0166.xml,small-round
./Annotations\0166.xml,medium-spread
./Annotations\0166.xml,small-polygonal
./Annotations\0166.xml,small-polygonal
./Annotations\0166.xml,small-polygonal
./Annotations\0166.xml,medium-spread
./Annotations\0166.xml,medium-polygonal
./Annotations\0166.xml,dividing
./Annotations\0166.xml,dividing
./Annotations\0166.xml,medium-spread
./Annotations\0166.xml,small-polygonal
./Annotations\0166.xml,small-polygonal
./Annotations\0166.xml,medium-spread
./Annotations\0167.xml,small-polygonal
./Annotations\0167.xml,small-polygonal
./Annotations\0167.xml,small-polygonal
./Annotations\0167.xml,small-spread
./Annotations\0167.xml,small-polygonal
./Annotations\0167.xml,small-polygonal
./Annotations\0167.xml,medium-spread
./Annotations\0167.xml,medium-spread
./Annotations\0167.xml,medium-spread
./Annotations\0167.xml,small-polygonal
./Annotations\0167.xml,small-polygonal
./Annotations\0167.xml,small-polygonal
./Annotations\0167.xml,small-polygonal
./Annotations\0167.xml,small-polygonal
./Annotations\0167.xml,small-polygonal
./Annotations\0170.xml,small-polygonal
./Annotations\0170.xml,small-polygonal
./Annotations\0170.xml,small-polygonal
./Annotations\0170.xml,small-polygonal
./Annotations\0170.xml,small-polygonal
./Annotations\0170.xml,dividing
./Annotations\0170.xml,medium-polygonal
./Annotations\0170.xml,medium-polygonal
./Annotations\0170.xml,small-polygonal
./Annotations\0170.xml,small-polygonal
./Annotations\0170.xml,small-polygonal
./Annotations\0171.xml,small-polygonal
./Annotations\0171.xml,small-polygonal
./Annotations\0171.xml,medium-polygonal
./Annotations\0171.xml,small-polygonal
./Annotations\0171.xml,medium-spread
./Annotations\0171.xml,small-polygonal
./Annotations\0171.xml,small-polygonal
./Annotations\0171.xml,dividing
./Annotations\0171.xml,medium-polygonal
./Annotations\0171.xml,small-polygonal
./Annotations\0171.xml,medium-spread
./Annotations\0171.xml,small-polygonal
./Annotations\0171.xml,small-round
./Annotations\0171.xml,small-polygonal
./Annotations\0171.xml,small-polygonal
./Annotations\0171.xml,small-spread
./Annotations\0171.xml,small-polygonal
./Annotations\0171.xml,large-spread
./Annotations\0171.xml,small-polygonal
./Annotations\0174.xml,small-round
./Annotations\0174.xml,small-polygonal
./Annotations\0174.xml,small-spread
./Annotations\0174.xml,small-polygonal
./Annotations\0174.xml,small-polygonal
./Annotations\0174.xml,small-spread
./Annotations\0174.xml,small-polygonal
./Annotations\0174.xml,small-polygonal
./Annotations\0174.xml,medium-polygonal
./Annotations\0174.xml,small-polygonal
./Annotations\0174.xml,small-polygonal
./Annotations\0177.xml,small-polygonal
./Annotations\0177.xml,small-spread
./Annotations\0177.xml,small-polygonal
./Annotations\0177.xml,dividing
./Annotations\0177.xml,dividing
./Annotations\0177.xml,medium-spread
./Annotations\0177.xml,medium-polygonal
./Annotations\0177.xml,medium-polygonal
./Annotations\0177.xml,medium-polygonal
./Annotations\0177.xml,small-round
./Annotations\0181.xml,small-spread
./Annotations\0181.xml,small-polygonal
./Annotations\0181.xml,small-polygonal
./Annotations\0181.xml,small-polygonal
./Annotations\0181.xml,dividing
./Annotations\0181.xml,dividing
./Annotations\0181.xml,small-polygonal
./Annotations\0181.xml,dividing
./Annotations\0181.xml,medium-polygonal
./Annotations\0181.xml,small-polygonal
./Annotations\0181.xml,medium-spread
./Annotations\0181.xml,medium-spread
./Annotations\0183.xml,medium-spread
./Annotations\0183.xml,medium-polygonal
./Annotations\0183.xml,medium-polygonal
./Annotations\0183.xml,medium-spread
./Annotations\0185.xml,medium-spread
./Annotations\0185.xml,medium-polygonal
./Annotations\0185.xml,small-polygonal
./Annotations\0185.xml,small-round
./Annotations\0185.xml,medium-spread
./Annotations\0185.xml,small-polygonal
./Annotations\0185.xml,dividing
./Annotations\0185.xml,medium-polygonal
./Annotations\0185.xml,small-polygonal
./Annotations\0187.xml,dividing
./Annotations\0187.xml,medium-polygonal
./Annotations\0187.xml,small-spread
./Annotations\0187.xml,small-polygonal
./Annotations\0187.xml,small-polygonal
./Annotations\0188.xml,small-polygonal
./Annotations\0188.xml,small-polygonal
./Annotations\0188.xml,small-polygonal
./Annotations\0188.xml,dividing
./Annotations\0188.xml,dividing
./Annotations\0188.xml,medium-spread
./Annotations\0188.xml,small-polygonal
./Annotations\0188.xml,small-polygonal
./Annotations\0190.xml,small-polygonal
./Annotations\0190.xml,small-polygonal
./Annotations\0190.xml,small-polygonal
./Annotations\0190.xml,medium-polygonal
./Annotations\0190.xml,medium-polygonal
./Annotations\0190.xml,medium-polygonal
./Annotations\0190.xml,dividing
./Annotations\0190.xml,small-polygonal
./Annotations\0190.xml,small-polygonal
./Annotations\0190.xml,small-polygonal
./Annotations\0190.xml,small-polygonal
./Annotations\0190.xml,medium-spread
./Annotations\0190.xml,large-spread
./Annotations\0190.xml,dividing
./Annotations\0190.xml,medium-polygonal
./Annotations\0190.xml,medium-polygonal
./Annotations\0195.xml,dividing
./Annotations\0195.xml,small-polygonal
./Annotations\0195.xml,medium-spread
./Annotations\0195.xml,medium-polygonal
./Annotations\0195.xml,medium-polygonal
./Annotations\0195.xml,medium-polygonal
./Annotations\0199.xml,small-polygonal
./Annotations\0199.xml,small-polygonal
./Annotations\0199.xml,small-polygonal
./Annotations\0199.xml,medium-polygonal
./Annotations\0199.xml,medium-polygonal
./Annotations\0199.xml,medium-spread
./Annotations\0199.xml,small-polygonal
./Annotations\0200.xml,small-polygonal
./Annotations\0200.xml,small-polygonal
./Annotations\0200.xml,small-polygonal
./Annotations\0200.xml,small-polygonal
./Annotations\0200.xml,small-polygonal
./Annotations\0200.xml,small-polygonal
./Annotations\0200.xml,medium-spread
./Annotations\0200.xml,small-polygonal
./Annotations\0200.xml,small-polygonal
./Annotations\0200.xml,small-polygonal
./Annotations\0200.xml,small-polygonal
